Case_ID,Scope,Tier,Stage,Member_ID,Geo,Status,Pre_Max,Contributors_N,Required_N
TU001,REG_ISAN20,T1,A_MEMBER_GEO,TU001,TH-35,OK,100.0000000000,1,1
TU001,REG_ISAN20,T1,A_MEMBER_GEO,TU001,TH-36,OK,100.0000000000,1,1
TU001,REG_ISAN20,T1,A_MEMBER_GEO,TU001,TH-37,NO_SIGNAL,0.0000000000,1,1
TU001,REG_ISAN20,T1,A_MEMBER_GEO,TU001,TH-38,NO_SIGNAL,0.0000000000,1,1
TU001,REG_ISAN20,T1,A_MEMBER_GEO,TU001,TH-39,OK,100.0000000000,1,1
TU001,REG_ISAN20,T1,A_MEMBER_GEO,TU001,TH-40,OK,100.0000000000,1,1
TU001,REG_ISAN20,T1,A_MEMBER_GEO,TU001,TH-41,OK,100.0000000000,1,1
TU001,REG_ISAN20,T1,A_MEMBER_GEO,TU001,TH-42,OK,100.0000000000,1,1
TU001,REG_ISAN20,T1,A_MEMBER_GEO,TU001,TH-43,OK,100.0000000000,1,1
TU001,REG_ISAN20,T1,A_MEMBER_GEO,TU001,TH-44,OK,100.0000000000,1,1
TU001,REG_ISAN20,T1,A_MEMBER_GEO,TU001,TH-45,OK,100.0000000000,1,1
TU001,REG_ISAN20,T1,A_MEMBER_GEO,TU001,TH-46,OK,100.0000000000,1,1
TU001,REG_ISAN20,T1,A_MEMBER_GEO,TU001,TH-47,OK,100.0000000000,1,1
TU001,REG_ISAN20,T1,A_MEMBER_GEO,TU001,TH-48,NO_SIGNAL,0.0000000000,1,1
TU001,REG_ISAN20,T1,A_MEMBER_GEO,TU001,TH-49,NO_SIGNAL,0.0000000000,1,1
TU001,REG_ISAN20,T1,C_SCOPE,,TH-30+TH-31+TH-32+TH-33+TH-34+TH-35+TH-36+TH-37+TH-38+TH-39+TH-40+TH-41+TH-42+TH-43+TH-44+TH-45+TH-46+TH-47+TH-48+TH-49,OK,80.0000000000,16,20
TU001,REG_ISAN20,T1,D_POST_SA,,REG_ISAN20,OK,97.2301953269,1,1
TU002,REG_ISAN20,T1,A_MEMBER_GEO,TU002,TH-30,NO_SIGNAL,0.0000000000,1,1
TU002,REG_ISAN20,T1,A_MEMBER_GEO,TU002,TH-31,NO_SIGNAL,0.0000000000,1,1
TU002,REG_ISAN20,T1,A_MEMBER_GEO,TU002,TH-32,NO_SIGNAL,0.0000000000,1,1
TU002,REG_ISAN20,T1,A_MEMBER_GEO,TU002,TH-33,NO_SIGNAL,0.0000000000,1,1
TU002,REG_ISAN20,T1,A_MEMBER_GEO,TU002,TH-34,NO_SIGNAL,0.0000000000,1,1
TU002,REG_ISAN20,T1,A_MEMBER_GEO,TU002,TH-35,NO_SIGNAL,0.0000000000,1,1
TU002,REG_ISAN20,T1,A_MEMBER_GEO,TU002,TH-36,NO_SIGNAL,0.0000000000,1,1
TU002,REG_ISAN20,T1,A_MEMBER_GEO,TU002,TH-37,NO_SIGNAL,0.0000000000,1,1
TU002,REG_ISAN20,T1,A_MEMBER_GEO,TU002,TH-38,NO_SIGNAL,0.0000000000,1,1
TU002,REG_ISAN20,T1,A_MEMBER_GEO,TU002,TH-39,NO_SIGNAL,0.0000000000,1,1
TU002,REG_ISAN20,T1,A_MEMBER_GEO,TU002,TH-40,NO_SIGNAL,0.0000000000,1,1
TU002,REG_ISAN20,T1,A_MEMBER_GEO,TU002,TH-41,NO_SIGNAL,0.0000000000,1,1
TU002,REG_ISAN20,T1,A_MEMBER_GEO,TU002,TH-42,NO_SIGNAL,0.0000000000,1,1
TU002,REG_ISAN20,T1,A_MEMBER_GEO,TU002,TH-43,NO_SIGNAL,0.0000000000,1,1
TU002,REG_ISAN20,T1,A_MEMBER_GEO,TU002,TH-44,NO_SIGNAL,0.0000000000,1,1
TU002,REG_ISAN20,T1,A_MEMBER_GEO,TU002,TH-45,NO_SIGNAL,0.0000000000,1,1
TU002,REG_ISAN20,T1,A_MEMBER_GEO,TU002,TH-46,NO_SIGNAL,0.0000000000,1,1
TU002,REG_ISAN20,T1,A_MEMBER_GEO,TU002,TH-47,NO_SIGNAL,0.0000000000,1,1
TU002,REG_ISAN20,T1,A_MEMBER_GEO,TU002,TH-48,NO_SIGNAL,0.0000000000,1,1
TU002,REG_ISAN20,T1,A_MEMBER_GEO,TU002,TH-49,NO_SIGNAL,0.0000000000,1,1
TU002,REG_ISAN20,T1,C_SCOPE,,TH-30+TH-31+TH-32+TH-33+TH-34+TH-35+TH-36+TH-37+TH-38+TH-39+TH-40+TH-41+TH-42+TH-43+TH-44+TH-45+TH-46+TH-47+TH-48+TH-49,NO_SIGNAL,0.0000000000,0,20
TU002,REG_ISAN20,T1,D_POST_SA,,REG_ISAN20,NO_SIGNAL,0.0000000000,0,1
TU003,REG_ISAN20,T1,A_MEMBER_GEO,TU003,TH-30,NO_SIGNAL,0.0000000000,1,1
TU003,REG_ISAN20,T1,A_MEMBER_GEO,TU003,TH-31,NO_SIGNAL,0.0000000000,1,1
TU003,REG_ISAN20,T1,A_MEMBER_GEO,TU003,TH-32,NO_SIGNAL,0.0000000000,1,1
TU003,REG_ISAN20,T1,A_MEMBER_GEO,TU003,TH-33,NO_SIGNAL,0.0000000000,1,1
TU003,REG_ISAN20,T1,A_MEMBER_GEO,TU003,TH-34,NO_SIGNAL,0.0000000000,1,1
TU003,REG_ISAN20,T1,A_MEMBER_GEO,TU003,TH-35,NO_SIGNAL,0.0000000000,1,1
TU003,REG_ISAN20,T1,A_MEMBER_GEO,TU003,TH-36,NO_SIGNAL,0.0000000000,1,1
TU003,REG_ISAN20,T1,A_MEMBER_GEO,TU003,TH-37,NO_SIGNAL,0.0000000000,1,1
TU003,REG_ISAN20,T1,A_MEMBER_GEO,TU003,TH-38,NO_SIGNAL,0.0000000000,1,1
TU003,REG_ISAN20,T1,A_MEMBER_GEO,TU003,TH-39,NO_SIGNAL,0.0000000000,1,1
TU003,REG_ISAN20,T1,A_MEMBER_GEO,TU003,TH-40,NO_SIGNAL,0.0000000000,1,1
TU003,REG_ISAN20,T1,A_MEMBER_GEO,TU003,TH-41,NO_SIGNAL,0.0000000000,1,1
TU003,REG_ISAN20,T1,A_MEMBER_GEO,TU003,TH-42,NO_SIGNAL,0.0000000000,1,1
TU003,REG_ISAN20,T1,A_MEMBER_GEO,TU003,TH-43,NO_SIGNAL,0.0000000000,1,1
TU003,REG_ISAN20,T1,A_MEMBER_GEO,TU003,TH-44,OK,25.0000000000,1,1
TU003,REG_ISAN20,T1,A_MEMBER_GEO,TU003,TH-45,NO_SIGNAL,0.0000000000,1,1
TU003,REG_ISAN20,T1,A_MEMBER_GEO,TU003,TH-46,NO_SIGNAL,0.0000000000,1,1
TU003,REG_ISAN20,T1,A_MEMBER_GEO,TU003,TH-47,NO_SIGNAL,0.0000000000,1,1
TU003,REG_ISAN20,T1,A_MEMBER_GEO,TU003,TH-48,NO_SIGNAL,0.0000000000,1,1
TU003,REG_ISAN20,T1,A_MEMBER_GEO,TU003,TH-49,NO_SIGNAL,0.0000000000,1,1
TU003,REG_ISAN20,T1,C_SCOPE,,TH-30+TH-31+TH-32+TH-33+TH-34+TH-35+TH-36+TH-37+TH-38+TH-39+TH-40+TH-41+TH-42+TH-43+TH-44+TH-45+TH-46+TH-47+TH-48+TH-49,OK,5.0000000000,1,20
TU003,REG_ISAN20,T1,D_POST_SA,,REG_ISAN20,OK,99.5180708613,1,1
TU004,REG_ISAN20,T1,A_MEMBER_GEO,TU004,TH-30,OK,100.0000000000,1,1
TU004,REG_ISAN20,T1,A_MEMBER_GEO,TU004,TH-31,NO_SIGNAL,0.0000000000,1,1
TU004,REG_ISAN20,T1,A_MEMBER_GEO,TU004,TH-32,NO_SIGNAL,0.0000000000,1,1
TU004,REG_ISAN20,T1,A_MEMBER_GEO,TU004,TH-33,NO_SIGNAL,0.0000000000,1,1
TU004,REG_ISAN20,T1,A_MEMBER_GEO,TU004,TH-34,OK,100.0000000000,1,1
TU004,REG_ISAN20,T1,A_MEMBER_GEO,TU004,TH-35,NO_SIGNAL,0.0000000000,1,1
TU004,REG_ISAN20,T1,A_MEMBER_GEO,TU004,TH-36,NO_SIGNAL,0.0000000000,1,1
TU004,REG_ISAN20,T1,A_MEMBER_GEO,TU004,TH-37,NO_SIGNAL,0.0000000000,1,1
TU004,REG_ISAN20,T1,A_MEMBER_GEO,TU004,TH-38,NO_SIGNAL,0.0000000000,1,1
TU004,REG_ISAN20,T1,A_MEMBER_GEO,TU004,TH-39,NO_SIGNAL,0.0000000000,1,1
TU004,REG_ISAN20,T1,A_MEMBER_GEO,TU004,TH-40,NO_SIGNAL,0.0000000000,1,1
TU004,REG_ISAN20,T1,A_MEMBER_GEO,TU004,TH-41,NO_SIGNAL,0.0000000000,1,1
TU004,REG_ISAN20,T1,A_MEMBER_GEO,TU004,TH-42,NO_SIGNAL,0.0000000000,1,1
TU004,REG_ISAN20,T1,A_MEMBER_GEO,TU004,TH-43,NO_SIGNAL,0.0000000000,1,1
TU004,REG_ISAN20,T1,A_MEMBER_GEO,TU004,TH-44,NO_SIGNAL,0.0000000000,1,1
TU004,REG_ISAN20,T1,A_MEMBER_GEO,TU004,TH-45,NO_SIGNAL,0.0000000000,1,1
TU004,REG_ISAN20,T1,A_MEMBER_GEO,TU004,TH-46,NO_SIGNAL,0.0000000000,1,1
TU004,REG_ISAN20,T1,A_MEMBER_GEO,TU004,TH-47,NO_SIGNAL,0.0000000000,1,1
TU004,REG_ISAN20,T1,A_MEMBER_GEO,TU004,TH-48,NO_SIGNAL,0.0000000000,1,1
TU004,REG_ISAN20,T1,A_MEMBER_GEO,TU004,TH-49,NO_SIGNAL,0.0000000000,1,1
TU004,REG_ISAN20,T1,C_SCOPE,,TH-30+TH-31+TH-32+TH-33+TH-34+TH-35+TH-36+TH-37+TH-38+TH-39+TH-40+TH-41+TH-42+TH-43+TH-44+TH-45+TH-46+TH-47+TH-48+TH-49,OK,5.0000000000,2,20
TU004,REG_ISAN20,T1,D_POST_SA,,REG_ISAN20,OK,98.1692744987,1,1
TU005,REG_ISAN20,T1,A_MEMBER_GEO,TU005,TH-30,OK,100.0000000000,1,1
TU005,REG_ISAN20,T1,A_MEMBER_GEO,TU005,TH-31,NO_SIGNAL,0.0000000000,1,1
TU005,REG_ISAN20,T1,A_MEMBER_GEO,TU005,TH-32,NO_SIGNAL,0.0000000000,1,1
TU005,REG_ISAN20,T1,A_MEMBER_GEO,TU005,TH-33,NO_SIGNAL,0.0000000000,1,1
TU005,REG_ISAN20,T1,A_MEMBER_GEO,TU005,TH-34,OK,100.0000000000,1,1
TU005,REG_ISAN20,T1,A_MEMBER_GEO,TU005,TH-35,NO_SIGNAL,0.0000000000,1,1
TU005,REG_ISAN20,T1,A_MEMBER_GEO,TU005,TH-36,NO_SIGNAL,0.0000000000,1,1
TU005,REG_ISAN20,T1,A_MEMBER_GEO,TU005,TH-37,NO_SIGNAL,0.0000000000,1,1
TU005,REG_ISAN20,T1,A_MEMBER_GEO,TU005,TH-38,NO_SIGNAL,0.0000000000,1,1
TU005,REG_ISAN20,T1,A_MEMBER_GEO,TU005,TH-39,NO_SIGNAL,0.0000000000,1,1
TU005,REG_ISAN20,T1,A_MEMBER_GEO,TU005,TH-40,OK,100.0000000000,1,1
TU005,REG_ISAN20,T1,A_MEMBER_GEO,TU005,TH-41,OK,100.0000000000,1,1
TU005,REG_ISAN20,T1,A_MEMBER_GEO,TU005,TH-42,NO_SIGNAL,0.0000000000,1,1
TU005,REG_ISAN20,T1,A_MEMBER_GEO,TU005,TH-43,NO_SIGNAL,0.0000000000,1,1
TU005,REG_ISAN20,T1,A_MEMBER_GEO,TU005,TH-44,NO_SIGNAL,0.0000000000,1,1
TU005,REG_ISAN20,T1,A_MEMBER_GEO,TU005,TH-45,NO_SIGNAL,0.0000000000,1,1
TU005,REG_ISAN20,T1,A_MEMBER_GEO,TU005,TH-46,NO_SIGNAL,0.0000000000,1,1
TU005,REG_ISAN20,T1,A_MEMBER_GEO,TU005,TH-47,NO_SIGNAL,0.0000000000,1,1
TU005,REG_ISAN20,T1,A_MEMBER_GEO,TU005,TH-48,NO_SIGNAL,0.0000000000,1,1
TU005,REG_ISAN20,T1,A_MEMBER_GEO,TU005,TH-49,NO_SIGNAL,0.0000000000,1,1
TU005,REG_ISAN20,T1,C_SCOPE,,TH-30+TH-31+TH-32+TH-33+TH-34+TH-35+TH-36+TH-37+TH-38+TH-39+TH-40+TH-41+TH-42+TH-43+TH-44+TH-45+TH-46+TH-47+TH-48+TH-49,OK,6.3000000000,4,20
TU005,REG_ISAN20,T1,D_POST_SA,,REG_ISAN20,OK,93.3736403803,1,1
NP001,REG_ISAN20,T1,A_MEMBER_GEO,NP001,TH-30,NO_SIGNAL,0.0000000000,1,1
NP001,REG_ISAN20,T1,A_MEMBER_GEO,NP001,TH-31,NO_SIGNAL,0.0000000000,1,1
NP001,REG_ISAN20,T1,A_MEMBER_GEO,NP001,TH-32,NO_SIGNAL,0.0000000000,1,1
NP001,REG_ISAN20,T1,A_MEMBER_GEO,NP001,TH-33,NO_SIGNAL,0.0000000000,1,1
NP001,REG_ISAN20,T1,A_MEMBER_GEO,NP001,TH-34,NO_SIGNAL,0.0000000000,1,1
NP001,REG_ISAN20,T1,A_MEMBER_GEO,NP001,TH-35,NO_SIGNAL,0.0000000000,1,1
NP001,REG_ISAN20,T1,A_MEMBER_GEO,NP001,TH-36,NO_SIGNAL,0.0000000000,1,1
NP001,REG_ISAN20,T1,A_MEMBER_GEO,NP001,TH-37,NO_SIGNAL,0.0000000000,1,1
NP001,REG_ISAN20,T1,A_MEMBER_GEO,NP001,TH-38,NO_SIGNAL,0.0000000000,1,1
NP001,REG_ISAN20,T1,A_MEMBER_GEO,NP001,TH-39,NO_SIGNAL,0.0000000000,1,1
NP001,REG_ISAN20,T1,A_MEMBER_GEO,NP001,TH-40,NO_SIGNAL,0.0000000000,1,1
NP001,REG_ISAN20,T1,A_MEMBER_GEO,NP001,TH-41,NO_SIGNAL,0.0000000000,1,1
NP001,REG_ISAN20,T1,A_MEMBER_GEO,NP001,TH-42,NO_SIGNAL,0.0000000000,1,1
NP001,REG_ISAN20,T1,A_MEMBER_GEO,NP001,TH-43,NO_SIGNAL,0.0000000000,1,1
NP001,REG_ISAN20,T1,A_MEMBER_GEO,NP001,TH-44,NO_SIGNAL,0.0000000000,1,1
NP001,REG_ISAN20,T1,A_MEMBER_GEO,NP001,TH-45,NO_SIGNAL,0.0000000000,1,1
NP001,REG_ISAN20,T1,A_MEMBER_GEO,NP001,TH-46,NO_SIGNAL,0.0000000000,1,1
NP001,REG_ISAN20,T1,A_MEMBER_GEO,NP001,TH-47,NO_SIGNAL,0.0000000000,1,1
NP001,REG_ISAN20,T1,A_MEMBER_GEO,NP001,TH-48,NO_SIGNAL,0.0000000000,1,1
NP001,REG_ISAN20,T1,A_MEMBER_GEO,NP001,TH-49,NO_SIGNAL,0.0000000000,1,1
NP001,REG_ISAN20,T1,C_SCOPE,,TH-30+TH-31+TH-32+TH-33+TH-34+TH-35+TH-36+TH-37+TH-38+TH-39+TH-40+TH-41+TH-42+TH-43+TH-44+TH-45+TH-46+TH-47+TH-48+TH-49,NO_SIGNAL,0.0000000000,0,20
NP001,REG_ISAN20,T1,D_POST_SA,,REG_ISAN20,NO_SIGNAL,0.0000000000,0,1
NP002,REG_ISAN20,T1,A_MEMBER_GEO,NP002,TH-30,OK,100.0000000000,1,1
NP002,REG_ISAN20,T1,A_MEMBER_GEO,NP002,TH-31,OK,100.0000000000,1,1
NP002,REG_ISAN20,T1,A_MEMBER_GEO,NP002,TH-32,OK,100.0000000000,1,1
NP002,REG_ISAN20,T1,A_MEMBER_GEO,NP002,TH-33,OK,100.0000000000,1,1
NP002,REG_ISAN20,T1,A_MEMBER_GEO,NP002,TH-34,OK,100.0000000000,1,1
NP002,REG_ISAN20,T1,A_MEMBER_GEO,NP002,TH-35,NO_SIGNAL,0.0000000000,1,1
NP002,REG_ISAN20,T1,A_MEMBER_GEO,NP002,TH-36,OK,100.0000000000,1,1
NP002,REG_ISAN20,T1,A_MEMBER_GEO,NP002,TH-37,NO_SIGNAL,0.0000000000,1,1
NP002,REG_ISAN20,T1,A_MEMBER_GEO,NP002,TH-38,NO_SIGNAL,0.0000000000,1,1
NP002,REG_ISAN20,T1,A_MEMBER_GEO,NP002,TH-39,NO_SIGNAL,0.0000000000,1,1
NP002,REG_ISAN20,T1,A_MEMBER_GEO,NP002,TH-40,OK,100.0000000000,1,1
NP002,REG_ISAN20,T1,A_MEMBER_GEO,NP002,TH-41,OK,100.0000000000,1,1
NP002,REG_ISAN20,T1,A_MEMBER_GEO,NP002,TH-42,OK,100.0000000000,1,1
NP002,REG_ISAN20,T1,A_MEMBER_GEO,NP002,TH-43,NO_SIGNAL,0.0000000000,1,1
NP002,REG_ISAN20,T1,A_MEMBER_GEO,NP002,TH-44,NO_SIGNAL,0.0000000000,1,1
NP002,REG_ISAN20,T1,A_MEMBER_GEO,NP002,TH-45,OK,100.0000000000,1,1
NP002,REG_ISAN20,T1,A_MEMBER_GEO,NP002,TH-46,NO_SIGNAL,0.0000000000,1,1
NP002,REG_ISAN20,T1,A_MEMBER_GEO,NP002,TH-47,OK,100.0000000000,1,1
NP002,REG_ISAN20,T1,A_MEMBER_GEO,NP002,TH-48,NO_SIGNAL,0.0000000000,1,1
NP002,REG_ISAN20,T1,A_MEMBER_GEO,NP002,TH-49,NO_SIGNAL,0.0000000000,1,1
NP002,REG_ISAN20,T1,C_SCOPE,,TH-30+TH-31+TH-32+TH-33+TH-34+TH-35+TH-36+TH-37+TH-38+TH-39+TH-40+TH-41+TH-42+TH-43+TH-44+TH-45+TH-46+TH-47+TH-48+TH-49,OK,18.3500000000,11,20
NP002,REG_ISAN20,T1,D_POST_SA,,REG_ISAN20,OK,89.0645994881,1,1
NP003,REG_ISAN20,T1,A_MEMBER_GEO,NP003,TH-30,OK,87.0000000000,1,1
NP003,REG_ISAN20,T1,A_MEMBER_GEO,NP003,TH-31,OK,100.0000000000,1,1
NP003,REG_ISAN20,T1,A_MEMBER_GEO,NP003,TH-32,OK,100.0000000000,1,1
NP003,REG_ISAN20,T1,A_MEMBER_GEO,NP003,TH-33,OK,100.0000000000,1,1
NP003,REG_ISAN20,T1,A_MEMBER_GEO,NP003,TH-34,OK,100.0000000000,1,1
NP003,REG_ISAN20,T1,A_MEMBER_GEO,NP003,TH-35,NO_SIGNAL,0.0000000000,1,1
NP003,REG_ISAN20,T1,A_MEMBER_GEO,NP003,TH-36,NO_SIGNAL,0.0000000000,1,1
NP003,REG_ISAN20,T1,A_MEMBER_GEO,NP003,TH-37,NO_SIGNAL,0.0000000000,1,1
NP003,REG_ISAN20,T1,A_MEMBER_GEO,NP003,TH-38,NO_SIGNAL,0.0000000000,1,1
NP003,REG_ISAN20,T1,A_MEMBER_GEO,NP003,TH-39,NO_SIGNAL,0.0000000000,1,1
NP003,REG_ISAN20,T1,A_MEMBER_GEO,NP003,TH-40,OK,100.0000000000,1,1
NP003,REG_ISAN20,T1,A_MEMBER_GEO,NP003,TH-41,OK,100.0000000000,1,1
NP003,REG_ISAN20,T1,A_MEMBER_GEO,NP003,TH-42,NO_SIGNAL,0.0000000000,1,1
NP003,REG_ISAN20,T1,A_MEMBER_GEO,NP003,TH-43,OK,100.0000000000,1,1
NP003,REG_ISAN20,T1,A_MEMBER_GEO,NP003,TH-44,OK,100.0000000000,1,1
NP003,REG_ISAN20,T1,A_MEMBER_GEO,NP003,TH-45,OK,100.0000000000,1,1
NP003,REG_ISAN20,T1,A_MEMBER_GEO,NP003,TH-46,NO_SIGNAL,0.0000000000,1,1
NP003,REG_ISAN20,T1,A_MEMBER_GEO,NP003,TH-47,OK,100.0000000000,1,1
NP003,REG_ISAN20,T1,A_MEMBER_GEO,NP003,TH-48,NO_SIGNAL,0.0000000000,1,1
NP003,REG_ISAN20,T1,A_MEMBER_GEO,NP003,TH-49,NO_SIGNAL,0.0000000000,1,1
NP003,REG_ISAN20,T1,C_SCOPE,,TH-30+TH-31+TH-32+TH-33+TH-34+TH-35+TH-36+TH-37+TH-38+TH-39+TH-40+TH-41+TH-42+TH-43+TH-44+TH-45+TH-46+TH-47+TH-48+TH-49,OK,20.9275862069,11,20
NP003,REG_ISAN20,T1,D_POST_SA,,REG_ISAN20,OK,82.2059808389,1,1
NP004,REG_ISAN20,T1,A_MEMBER_GEO,NP004,TH-30,NO_SIGNAL,0.0000000000,1,1
NP004,REG_ISAN20,T1,A_MEMBER_GEO,NP004,TH-31,NO_SIGNAL,0.0000000000,1,1
NP004,REG_ISAN20,T1,A_MEMBER_GEO,NP004,TH-32,NO_SIGNAL,0.0000000000,1,1
NP004,REG_ISAN20,T1,A_MEMBER_GEO,NP004,TH-33,NO_SIGNAL,0.0000000000,1,1
NP004,REG_ISAN20,T1,A_MEMBER_GEO,NP004,TH-34,NO_SIGNAL,0.0000000000,1,1
NP004,REG_ISAN20,T1,A_MEMBER_GEO,NP004,TH-35,NO_SIGNAL,0.0000000000,1,1
NP004,REG_ISAN20,T1,A_MEMBER_GEO,NP004,TH-36,NO_SIGNAL,0.0000000000,1,1
NP004,REG_ISAN20,T1,A_MEMBER_GEO,NP004,TH-37,NO_SIGNAL,0.0000000000,1,1
NP004,REG_ISAN20,T1,A_MEMBER_GEO,NP004,TH-38,NO_SIGNAL,0.0000000000,1,1
NP004,REG_ISAN20,T1,A_MEMBER_GEO,NP004,TH-39,NO_SIGNAL,0.0000000000,1,1
NP004,REG_ISAN20,T1,A_MEMBER_GEO,NP004,TH-40,NO_SIGNAL,0.0000000000,1,1
NP004,REG_ISAN20,T1,A_MEMBER_GEO,NP004,TH-41,NO_SIGNAL,0.0000000000,1,1
NP004,REG_ISAN20,T1,A_MEMBER_GEO,NP004,TH-42,NO_SIGNAL,0.0000000000,1,1
NP004,REG_ISAN20,T1,A_MEMBER_GEO,NP004,TH-43,NO_SIGNAL,0.0000000000,1,1
NP004,REG_ISAN20,T1,A_MEMBER_GEO,NP004,TH-44,NO_SIGNAL,0.0000000000,1,1
NP004,REG_ISAN20,T1,A_MEMBER_GEO,NP004,TH-45,NO_SIGNAL,0.0000000000,1,1
NP004,REG_ISAN20,T1,A_MEMBER_GEO,NP004,TH-46,NO_SIGNAL,0.0000000000,1,1
NP004,REG_ISAN20,T1,A_MEMBER_GEO,NP004,TH-47,NO_SIGNAL,0.0000000000,1,1
NP004,REG_ISAN20,T1,A_MEMBER_GEO,NP004,TH-48,NO_SIGNAL,0.0000000000,1,1
NP004,REG_ISAN20,T1,A_MEMBER_GEO,NP004,TH-49,NO_SIGNAL,0.0000000000,1,1
NP004,REG_ISAN20,T1,C_SCOPE,,TH-30+TH-31+TH-32+TH-33+TH-34+TH-35+TH-36+TH-37+TH-38+TH-39+TH-40+TH-41+TH-42+TH-43+TH-44+TH-45+TH-46+TH-47+TH-48+TH-49,NO_SIGNAL,0.0000000000,0,20
NP004,REG_ISAN20,T1,D_POST_SA,,REG_ISAN20,NO_SIGNAL,0.0000000000,0,1
NU001,REG_ISAN20,T1,A_MEMBER_GEO,NU001,TH-30,NO_SIGNAL,0.0000000000,1,1
NU001,REG_ISAN20,T1,A_MEMBER_GEO,NU001,TH-31,NO_SIGNAL,0.0000000000,1,1
NU001,REG_ISAN20,T1,A_MEMBER_GEO,NU001,TH-32,NO_SIGNAL,0.0000000000,1,1
NU001,REG_ISAN20,T1,A_MEMBER_GEO,NU001,TH-33,NO_SIGNAL,0.0000000000,1,1
NU001,REG_ISAN20,T1,A_MEMBER_GEO,NU001,TH-34,NO_SIGNAL,0.0000000000,1,1
NU001,REG_ISAN20,T1,A_MEMBER_GEO,NU001,TH-35,NO_SIGNAL,0.0000000000,1,1
NU001,REG_ISAN20,T1,A_MEMBER_GEO,NU001,TH-36,NO_SIGNAL,0.0000000000,1,1
NU001,REG_ISAN20,T1,A_MEMBER_GEO,NU001,TH-37,NO_SIGNAL,0.0000000000,1,1
NU001,REG_ISAN20,T1,A_MEMBER_GEO,NU001,TH-38,NO_SIGNAL,0.0000000000,1,1
NU001,REG_ISAN20,T1,A_MEMBER_GEO,NU001,TH-39,NO_SIGNAL,0.0000000000,1,1
NU001,REG_ISAN20,T1,A_MEMBER_GEO,NU001,TH-40,NO_SIGNAL,0.0000000000,1,1
NU001,REG_ISAN20,T1,A_MEMBER_GEO,NU001,TH-41,NO_SIGNAL,0.0000000000,1,1
NU001,REG_ISAN20,T1,A_MEMBER_GEO,NU001,TH-42,NO_SIGNAL,0.0000000000,1,1
NU001,REG_ISAN20,T1,A_MEMBER_GEO,NU001,TH-43,NO_SIGNAL,0.0000000000,1,1
NU001,REG_ISAN20,T1,A_MEMBER_GEO,NU001,TH-44,NO_SIGNAL,0.0000000000,1,1
NU001,REG_ISAN20,T1,A_MEMBER_GEO,NU001,TH-45,NO_SIGNAL,0.0000000000,1,1
NU001,REG_ISAN20,T1,A_MEMBER_GEO,NU001,TH-46,NO_SIGNAL,0.0000000000,1,1
NU001,REG_ISAN20,T1,A_MEMBER_GEO,NU001,TH-47,NO_SIGNAL,0.0000000000,1,1
NU001,REG_ISAN20,T1,A_MEMBER_GEO,NU001,TH-48,NO_SIGNAL,0.0000000000,1,1
NU001,REG_ISAN20,T1,A_MEMBER_GEO,NU001,TH-49,NO_SIGNAL,0.0000000000,1,1
NU001,REG_ISAN20,T1,C_SCOPE,,TH-30+TH-31+TH-32+TH-33+TH-34+TH-35+TH-36+TH-37+TH-38+TH-39+TH-40+TH-41+TH-42+TH-43+TH-44+TH-45+TH-46+TH-47+TH-48+TH-49,NO_SIGNAL,0.0000000000,0,20
NU001,REG_ISAN20,T1,D_POST_SA,,REG_ISAN20,NO_SIGNAL,0.0000000000,0,1
NU002,REG_ISAN20,T1,A_MEMBER_GEO,NU002,TH-30,OK,100.0000000000,1,1
NU002,REG_ISAN20,T1,A_MEMBER_GEO,NU002,TH-31,OK,24.0000000000,1,1
NU002,REG_ISAN20,T1,A_MEMBER_GEO,NU002,TH-32,NO_SIGNAL,0.0000000000,1,1
NU002,REG_ISAN20,T1,A_MEMBER_GEO,NU002,TH-33,NO_SIGNAL,0.0000000000,1,1
NU002,REG_ISAN20,T1,A_MEMBER_GEO,NU002,TH-34,OK,100.0000000000,1,1
NU002,REG_ISAN20,T1,A_MEMBER_GEO,NU002,TH-35,NO_SIGNAL,0.0000000000,1,1
NU002,REG_ISAN20,T1,A_MEMBER_GEO,NU002,TH-36,OK,34.0000000000,1,1
NU002,REG_ISAN20,T1,A_MEMBER_GEO,NU002,TH-37,NO_SIGNAL,0.0000000000,1,1
NU002,REG_ISAN20,T1,A_MEMBER_GEO,NU002,TH-38,NO_SIGNAL,0.0000000000,1,1
NU002,REG_ISAN20,T1,A_MEMBER_GEO,NU002,TH-39,NO_SIGNAL,0.0000000000,1,1
NU002,REG_ISAN20,T1,A_MEMBER_GEO,NU002,TH-40,OK,100.0000000000,1,1
NU002,REG_ISAN20,T1,A_MEMBER_GEO,NU002,TH-41,NO_SIGNAL,0.0000000000,1,1
NU002,REG_ISAN20,T1,A_MEMBER_GEO,NU002,TH-42,NO_SIGNAL,0.0000000000,1,1
NU002,REG_ISAN20,T1,A_MEMBER_GEO,NU002,TH-43,NO_SIGNAL,0.0000000000,1,1
NU002,REG_ISAN20,T1,A_MEMBER_GEO,NU002,TH-44,NO_SIGNAL,0.0000000000,1,1
NU002,REG_ISAN20,T1,A_MEMBER_GEO,NU002,TH-45,NO_SIGNAL,0.0000000000,1,1
NU002,REG_ISAN20,T1,A_MEMBER_GEO,NU002,TH-46,OK,100.0000000000,1,1
