Month,Scope,Case_ID,Tier,Case_Type,Segment,Factor,Case_Name_TH,Input_Rebased,SA,SA_Floored,SA_Rebased,MA3_Centered
2026-06,REG_ISAN20,FU014,T1,keyword,Formal,Push,ค่าเช่าค้างจ่าย+จ่ายค่าเช่าไม่ไหว+โดนไล่ที่ไม่จ่ายค่าเช่า,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2026-07,REG_ISAN20,FU014,T1,keyword,Formal,Push,ค่าเช่าค้างจ่าย+จ่ายค่าเช่าไม่ไหว+โดนไล่ที่ไม่จ่ายค่าเช่า,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2014-01,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2014-02,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2014-03,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2014-04,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2014-05,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2014-06,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2014-07,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2014-08,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2014-09,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2014-10,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2014-11,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2014-12,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2015-01,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2015-02,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2015-03,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2015-04,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2015-05,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2015-06,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2015-07,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2015-08,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2015-09,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2015-10,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2015-11,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2015-12,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2016-01,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2016-02,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2016-03,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2016-04,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2016-05,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2016-06,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2016-07,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2016-08,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2016-09,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2016-10,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2016-11,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2016-12,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2017-01,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2017-02,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2017-03,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2017-04,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2017-05,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2017-06,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2017-07,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2017-08,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2017-09,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2017-10,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2017-11,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2017-12,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2018-01,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2018-02,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2018-03,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2018-04,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2018-05,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2018-06,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2018-07,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2018-08,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2018-09,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2018-10,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2018-11,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2018-12,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2019-01,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2019-02,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2019-03,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2019-04,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2019-05,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2019-06,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2019-07,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2019-08,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2019-09,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2019-10,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2019-11,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2019-12,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2020-01,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2020-02,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2020-03,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2020-04,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2020-05,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2020-06,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2020-07,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2020-08,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2020-09,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2020-10,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2020-11,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2020-12,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2021-01,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2021-02,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2021-03,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2021-04,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2021-05,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2021-06,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2021-07,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2021-08,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2021-09,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2021-10,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2021-11,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2021-12,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2022-01,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2022-02,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2022-03,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2022-04,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2022-05,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2022-06,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2022-07,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2022-08,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2022-09,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2022-10,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2022-11,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2022-12,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-01,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-02,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-03,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-04,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-05,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-06,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-07,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-08,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-09,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-10,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-11,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2023-12,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-01,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-02,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-03,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-04,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-05,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-06,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-07,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-08,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-09,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-10,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-11,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2024-12,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-01,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-02,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-03,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2025-04,REG_ISAN20,FP015,T1,keyword,Formal,Pull,สินเชื่อ ธ.ก.ส.+สินเชื่อเกษตร,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
